INPUT:imageURL	OUTPUT:result1	OUTPUT:result2	OUTPUT:result3	OUTPUT:result4	OUTPUT:result5	GOLDEN:result1	GOLDEN:result2	GOLDEN:result3	GOLDEN:result4	GOLDEN:result5	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
																			
Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance?{EOF}Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF} Please give your username or toloka id(if you know){EOF}BYEEE ....{EOF} Congratulation, you have finished all the questionnaire,You can click on submit to finish the questionnaire	S	T	I	O	N								https://toloka.yandex.ru/task/33891213/000205238d--62a5e38af10f623a73b896f0	b1f2aaf6-3032-42c9-8d77-2aba39059fd2	000205238d--62a5e38af10f623a73b896f0	000205238d--62a5db8239fbdb7b0991fd62	d824e35b623af60cdbc093855a57de1c	APPROVED	2022-06-12T13:00:58.890
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	S	T	I	O	N	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891213/000205238d--62a5e38b305db237b2395adb	ee97b6f0-dc3d-4be5-87d2-08c138dea838	000205238d--62a5e38b305db237b2395adb	000205238d--62a5db8239fbdb7b0991fd5d	b326da73f6b11609c1f69f9d432b22cf	APPROVED	2022-06-12T13:00:59.039
																			
https://drive.google.com/uc?export=view&id=1d-rYVZttntEDuBHE9hlrOOtz4i7xDeY2{EOF}https://drive.google.com/uc?export=view&id=1WFiYNT8CUh3hdRakEulV0gDWzyqLQpsK{EOF}https://drive.google.com/uc?export=view&id=14UHL9Q05STCIM0D-rOv929j0X4VkFrti{EOF}https://drive.google.com/uc?export=view&id=1XcD9RlDUDI3vy6HqiRkWIoQPsQmwO7uS{EOF}https://drive.google.com/uc?export=view&id=1mV37tzW9tRmQIobptt7bpsnw2eZeiq4d	0jW0E598I5	zPNjLMQ0K0	2vLl3P21K0	0kp97gN0js	0kv6dj1o1m	0jWoE59815	0K0QM1jNPz	0K12P3lLv2	0kp97gN0j9	0kv6dj1olm			https://toloka.yandex.ru/task/33891213/000205238d--62a5e38bcd14e60843e0fcb0	5a52a6be-5504-4bda-8a55-9b2f3303f063	000205238d--62a5e38bcd14e60843e0fcb0	000205238d--62a5db8239fbdb7b0991fd5b	bc89a696a5d713dbcbac408b33ad5b48	APPROVED	2022-06-12T13:00:59.085
																			
https://drive.google.com/uc?export=view&id=1d-rYVZttntEDuBHE9hlrOOtz4i7xDeY2{EOF}https://drive.google.com/uc?export=view&id=1WFiYNT8CUh3hdRakEulV0gDWzyqLQpsK{EOF}https://drive.google.com/uc?export=view&id=14UHL9Q05STCIM0D-rOv929j0X4VkFrti{EOF}https://drive.google.com/uc?export=view&id=1XcD9RlDUDI3vy6HqiRkWIoQPsQmwO7uS{EOF}https://drive.google.com/uc?export=view&id=1mV37tzW9tRmQIobptt7bpsnw2eZeiq4d	ojwoE59815	Z dNfiwQ0K0	2aLI3d21k0	zhdhd	0kv6djoim	0jWoE59815	0K0QM1jNPz	0K12P3lLv2	0kp97gN0j9	0kv6dj1olm			https://toloka.yandex.ru/task/33891213/000205238d--62a5e38c3f40b64178a06f7e	5a52a6be-5504-4bda-8a55-9b2f3303f063	000205238d--62a5e38c3f40b64178a06f7e	000205238d--62a5db8239fbdb7b0991fd5b	a783772d9f164ded242756f9fe460029	APPROVED	2022-06-12T13:01:00.291
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	0L2ZAToiK1	01bkz35S31	01b38pMt1b	0LJaFD0tj6	01pvB630u2	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891213/000205238d--62a5e3906c08bd0cc608056a	166e5352-b17d-4cf3-90a1-58d726927f63	000205238d--62a5e3906c08bd0cc608056a	000205238d--62a5db8239fbdb7b0991fd5c	2a2f0adda92c6c1161c3c475ad531a7e	APPROVED	2022-06-12T13:01:04.580
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform: Mental Demand or Physical Demand?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Performance?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Frustration?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand Temporal Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Physical Demand	S	T	I	O	N								https://toloka.yandex.ru/task/33891213/000205238d--62a5e3913e4bbc46d7af413b	e3331491-f865-464d-827d-83fa32515ab7	000205238d--62a5e3913e4bbc46d7af413b	000205238d--62a5db8239fbdb7b0991fd5f	00f3e497da1bc29919eb4117718697fd	APPROVED	2022-06-12T13:01:05.094
																			
https://drive.google.com/uc?export=view&id=1d-rYVZttntEDuBHE9hlrOOtz4i7xDeY2{EOF}https://drive.google.com/uc?export=view&id=1WFiYNT8CUh3hdRakEulV0gDWzyqLQpsK{EOF}https://drive.google.com/uc?export=view&id=14UHL9Q05STCIM0D-rOv929j0X4VkFrti{EOF}https://drive.google.com/uc?export=view&id=1XcD9RlDUDI3vy6HqiRkWIoQPsQmwO7uS{EOF}https://drive.google.com/uc?export=view&id=1mV37tzW9tRmQIobptt7bpsnw2eZeiq4d	hi	0K0qMijNpz	0K12P3iLv2	1	okp97gNoj9	0jWoE59815	0K0QM1jNPz	0K12P3lLv2	0kp97gN0j9	0kv6dj1olm			https://toloka.yandex.ru/task/33891213/000205238d--62a5e398a9641b6ee1efd0a8	5a52a6be-5504-4bda-8a55-9b2f3303f063	000205238d--62a5e398a9641b6ee1efd0a8	000205238d--62a5db8239fbdb7b0991fd5b	e9882966cb0434ecd339e08151085bd0	APPROVED	2022-06-12T13:01:12.195
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform: Mental Demand or Physical Demand?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Performance?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Frustration?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand Temporal Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Physical Demand	1	3	4	1	4								https://toloka.yandex.ru/task/33891213/000205238d--62a5e398c6f5d259c538ca7c	e3331491-f865-464d-827d-83fa32515ab7	000205238d--62a5e398c6f5d259c538ca7c	000205238d--62a5db8239fbdb7b0991fd5f	1489ed8b1896f56ea20144fc9666b988	APPROVED	2022-06-12T13:01:12.051
																			
https://drive.google.com/uc?export=view&id=1d-rYVZttntEDuBHE9hlrOOtz4i7xDeY2{EOF}https://drive.google.com/uc?export=view&id=1WFiYNT8CUh3hdRakEulV0gDWzyqLQpsK{EOF}https://drive.google.com/uc?export=view&id=14UHL9Q05STCIM0D-rOv929j0X4VkFrti{EOF}https://drive.google.com/uc?export=view&id=1XcD9RlDUDI3vy6HqiRkWIoQPsQmwO7uS{EOF}https://drive.google.com/uc?export=view&id=1mV37tzW9tRmQIobptt7bpsnw2eZeiq4d	OjW0E59815	0K0QM1jNPz	0K12P31LV2	0KP97gN0j5	0kv6dj1o1n	0jWoE59815	0K0QM1jNPz	0K12P3lLv2	0kp97gN0j9	0kv6dj1olm			https://toloka.yandex.ru/task/33891213/000205238d--62a5e398f769395d9601336e	5a52a6be-5504-4bda-8a55-9b2f3303f063	000205238d--62a5e398f769395d9601336e	000205238d--62a5db8239fbdb7b0991fd5b	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-12T13:01:12.040
																			
https://drive.google.com/uc?export=view&id=1d-rYVZttntEDuBHE9hlrOOtz4i7xDeY2{EOF}https://drive.google.com/uc?export=view&id=1WFiYNT8CUh3hdRakEulV0gDWzyqLQpsK{EOF}https://drive.google.com/uc?export=view&id=14UHL9Q05STCIM0D-rOv929j0X4VkFrti{EOF}https://drive.google.com/uc?export=view&id=1XcD9RlDUDI3vy6HqiRkWIoQPsQmwO7uS{EOF}https://drive.google.com/uc?export=view&id=1mV37tzW9tRmQIobptt7bpsnw2eZeiq4d	0jWoE5901	0K0QM1jNPz	0K12P31Lv2	0kp97gN01	0kv6dj1018	0jWoE59815	0K0QM1jNPz	0K12P3lLv2	0kp97gN0j9	0kv6dj1olm			https://toloka.yandex.ru/task/33891213/000205238d--62a5e39d037a7855451f4e4f	5a52a6be-5504-4bda-8a55-9b2f3303f063	000205238d--62a5e39d037a7855451f4e4f	000205238d--62a5db8239fbdb7b0991fd5b	296fc8d372c9ef0583d966630f69fe65	APPROVED	2022-06-12T13:01:17.415
																			
The evaluation you're about to perform is a technique that has been developed by NASA to assess the relative importance of six factors in determining how much workload your experienced while performing a task that you recently completed. These six factors are defined on the following page. The answer will be checked manually, random answer won't score any credits. Mental Demand:How much mental and perceptual activity was required? Was the task easy or demanding, simple or complex? Physical Demand:How much physical activity was required? Was the task easy or demanding, slack or strenuous?. Temporal Demand: How much time pressure did you feel due to the pace at which the tasks or task elements occurred? Was the pace slow or rapid? Overall Performance: How successful were you in performing the task? How satisfied were you with your performance? Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance? Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Physical Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Effort	S	T	I	O	N								https://toloka.yandex.ru/task/33891213/000205238d--62a5e3a3552bd048516df86d	7db898e4-d8c1-4923-baa2-a687de16e101	000205238d--62a5e3a3552bd048516df86d	000205238d--62a5db8239fbdb7b0991fd5e	b326da73f6b11609c1f69f9d432b22cf	APPROVED	2022-06-12T13:01:23.981
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Performance or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand or Performance	S	T	I	O	N								https://toloka.yandex.ru/task/33891213/000205238d--62a5e3a36c08bd0cc608062f	ae660886-c316-497c-b57f-fd5be5ccee62	000205238d--62a5e3a36c08bd0cc608062f	000205238d--62a5db8239fbdb7b0991fd60	00f3e497da1bc29919eb4117718697fd	APPROVED	2022-06-12T13:01:23.755
																			
https://drive.google.com/uc?export=view&id=1d-rYVZttntEDuBHE9hlrOOtz4i7xDeY2{EOF}https://drive.google.com/uc?export=view&id=1WFiYNT8CUh3hdRakEulV0gDWzyqLQpsK{EOF}https://drive.google.com/uc?export=view&id=14UHL9Q05STCIM0D-rOv929j0X4VkFrti{EOF}https://drive.google.com/uc?export=view&id=1XcD9RlDUDI3vy6HqiRkWIoQPsQmwO7uS{EOF}https://drive.google.com/uc?export=view&id=1mV37tzW9tRmQIobptt7bpsnw2eZeiq4d	0jWoE598I5	0K0QM1jNpz	0K12P3ILv2	0kp97gN0j9	0kv6djioin	0jWoE59815	0K0QM1jNPz	0K12P3lLv2	0kp97gN0j9	0kv6dj1olm			https://toloka.yandex.ru/task/33891213/000205238d--62a5e3a5f769395d960133ea	5a52a6be-5504-4bda-8a55-9b2f3303f063	000205238d--62a5e3a5f769395d960133ea	000205238d--62a5db8239fbdb7b0991fd5b	3f6d9e9f8a3aa9176fe34aab944c4619	APPROVED	2022-06-12T13:01:25.054
																			
https://drive.google.com/uc?export=view&id=1nWXm690p-2LnvzEZ_iYSnwPs-7TXsE8C{EOF}https://drive.google.com/uc?export=view&id=1G-dOsHYArcHWUtMjFRc2qxIDH6kcywtI{EOF}https://drive.google.com/uc?export=view&id=17VC1sbz7KRPTlE9MCllILz9pI-oogudS{EOF}https://drive.google.com/uc?export=view&id=1aYX8ft8fxqc2GaG9220SAS0GPOb_tkss{EOF}https://drive.google.com/uc?export=view&id=1ZFMQR7x9i3eQkrgTJkHwrt4TkdcG58LG	0K12P31Lv2	0kp97gN0j9	0kv6dj1oin	0J3M1Mi8BH	0j3McHqu4P	0J3M1Mi8BH	0j3Mc8qu4P	0j7R2IU8XA	0j734LNAeU	0j5719D6Kk			https://toloka.yandex.ru/task/33891213/000205238d--62a5e3a673c63f3d1e1c0146	69919fa8-629f-458c-99d7-df7a1b3ad207	000205238d--62a5e3a673c63f3d1e1c0146	000205238d--62a5db8239fbdb7b0991fd59	431873bdc42d074b5c6e00e2c860b3d4	APPROVED	2022-06-12T13:01:26.332
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	S	T	I	O	N	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891213/000205238d--62a5e3aa02e0db56017f0166	166e5352-b17d-4cf3-90a1-58d726927f63	000205238d--62a5e3aa02e0db56017f0166	000205238d--62a5db8239fbdb7b0991fd5c	1f8062c54c3085080d11db40fac082f9	APPROVED	2022-06-12T13:01:30.553
																			
https://drive.google.com/uc?export=view&id=1Cep2X2mk14EAFZBLFcPCIYzZDzrcKZB5{EOF}https://drive.google.com/uc?export=view&id=1OiP6SqQRfK139Yf-aAHrdnyoATC9k8eW{EOF}https://drive.google.com/uc?export=view&id=1HmRV61LSGyLz3G2B95cBgRLG7okKoqJi{EOF}https://drive.google.com/uc?export=view&id=1Xy7GQsaTHtfFr6J4fRPdKZr7p9jxumsa{EOF}https://drive.google.com/uc?export=view&id=1y7EuaueL0Zdqkr6b8BHxBSPXrLOC1Zld	0cKIIyA70w	0CY1I03pqK	0d6gNfyh40	00dGz69mS5	0Gd04A02q0	0cKI1yA70w	0CY1l03pqK	0d6gNfyh40	00dGz69mS5	0Gd01A02q0			https://toloka.yandex.ru/task/33891213/000205238d--62a5e3ac2a237669d993b0d1	68598c21-e927-4b74-98e1-77bfdcc62aa7	000205238d--62a5e3ac2a237669d993b0d1	000205238d--62a5db8239fbdb7b0991fd57	c321934f1177c38faf585435dd236430	APPROVED	2022-06-12T13:01:32.984
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Performance or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand or Performance	3	1	3	1	3								https://toloka.yandex.ru/task/33891213/000205238d--62a5e3ac50575e7a5417cf7e	ae660886-c316-497c-b57f-fd5be5ccee62	000205238d--62a5e3ac50575e7a5417cf7e	000205238d--62a5db8239fbdb7b0991fd60	1489ed8b1896f56ea20144fc9666b988	APPROVED	2022-06-12T13:01:32.133
																			
https://drive.google.com/uc?export=view&id=1d-rYVZttntEDuBHE9hlrOOtz4i7xDeY2{EOF}https://drive.google.com/uc?export=view&id=1WFiYNT8CUh3hdRakEulV0gDWzyqLQpsK{EOF}https://drive.google.com/uc?export=view&id=14UHL9Q05STCIM0D-rOv929j0X4VkFrti{EOF}https://drive.google.com/uc?export=view&id=1XcD9RlDUDI3vy6HqiRkWIoQPsQmwO7uS{EOF}https://drive.google.com/uc?export=view&id=1mV37tzW9tRmQIobptt7bpsnw2eZeiq4d	0jW0E598ls	zPNjlMQ0KK0	2vLl3P2lK0	0kp97gN0js	0kv6djlolm	0jWoE59815	0K0QM1jNPz	0K12P3lLv2	0kp97gN0j9	0kv6dj1olm			https://toloka.yandex.ru/task/33891213/000205238d--62a5e3ac598d17774f1ed955	5a52a6be-5504-4bda-8a55-9b2f3303f063	000205238d--62a5e3ac598d17774f1ed955	000205238d--62a5db8239fbdb7b0991fd5b	95a8efee91a2a119068fea90c1fe5341	APPROVED	2022-06-12T13:01:32.134
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Performance or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand or Performance	S	T	I	O	N								https://toloka.yandex.ru/task/33891213/000205238d--62a5e3acd5983466924f7765	ae660886-c316-497c-b57f-fd5be5ccee62	000205238d--62a5e3acd5983466924f7765	000205238d--62a5db8239fbdb7b0991fd60	58785ff40de55f9ed8916062d3208e88	APPROVED	2022-06-12T13:01:32.840
																			
The evaluation you're about to perform is a technique that has been developed by NASA to assess the relative importance of six factors in determining how much workload your experienced while performing a task that you recently completed. These six factors are defined on the following page. The answer will be checked manually, random answer won't score any credits. Mental Demand:How much mental and perceptual activity was required? Was the task easy or demanding, simple or complex? Physical Demand:How much physical activity was required? Was the task easy or demanding, slack or strenuous?. Temporal Demand: How much time pressure did you feel due to the pace at which the tasks or task elements occurred? Was the pace slow or rapid? Overall Performance: How successful were you in performing the task? How satisfied were you with your performance? Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance? Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Physical Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Effort	S	T	I	O	N								https://toloka.yandex.ru/task/33891213/000205238d--62a5e3ad4743eb309242fd6a	7db898e4-d8c1-4923-baa2-a687de16e101	000205238d--62a5e3ad4743eb309242fd6a	000205238d--62a5db8239fbdb7b0991fd5e	854c1444ca09c3cd25792e36ed660352	APPROVED	2022-06-12T13:01:33.715
																			
https://drive.google.com/uc?export=view&id=1AIJq0HzrMSvLka8atEL3347K9L1lyzLF{EOF}https://drive.google.com/uc?export=view&id=1dDhHW2BnWril_qixTB0YK76yHk4DRr7i{EOF}https://drive.google.com/uc?export=view&id=1sE_nbXjCB3ddAfNiUS_JA5OWSY1GaOIP{EOF}https://drive.google.com/uc?export=view&id=1l9s_zolN6zv6HEM-5nledrMj-_cGdaLd{EOF}https://drive.google.com/uc?export=view&id=1g5pmtDv8VEhvVQJ7nxYCY4KKWXQaJGu3	0gwV9vWfY9	0h2QkCbd0R	01MTk90zq4	0i0p18n5tz	0j1dZR2409	0gWV9vWfy9	0h2QkCbd0R	0IMTk9Ozg4	0iop18n5tZ	0j1dZR2409			https://toloka.yandex.ru/task/33891213/000205238d--62a5e3ad58102946d301c9c4	a79a8f76-188f-4cca-b213-26ed471fd728	000205238d--62a5e3ad58102946d301c9c4	000205238d--62a5db8239fbdb7b0991fd58	b23276742981fd61d3a24eeb18be2b0c	APPROVED	2022-06-12T13:01:33.617
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	1KI0TAz2L0	Iqs53ZkqI0	5IIMd98qI0	9i10DFaJL0	01pvB630n2	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891213/000205238d--62a5e3adf52ce90249308392	166e5352-b17d-4cf3-90a1-58d726927f63	000205238d--62a5e3adf52ce90249308392	000205238d--62a5db8239fbdb7b0991fd5c	2136a3aad80ad566166df8e71dad7322	APPROVED	2022-06-12T13:01:33.472
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	0lr2n35gr9	0lrum9f705	0lsgzdtbvl	0lur8mhl54	0mbfsn9jkr	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891213/000205238d--62a5e3b0c6f5d259c538cb61	ee97b6f0-dc3d-4be5-87d2-08c138dea838	000205238d--62a5e3b0c6f5d259c538cb61	000205238d--62a5db8239fbdb7b0991fd5d	7a403ad9c02f5767765953f66b4422dc	APPROVED	2022-06-12T13:01:36.048
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	0L2ZAToiK1	01bkZ35Sb1	01h38PMt1e	0LJaFD0sj6	01PvB630u2	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891213/000205238d--62a5e3b23e4bbc46d7af4231	166e5352-b17d-4cf3-90a1-58d726927f63	000205238d--62a5e3b23e4bbc46d7af4231	000205238d--62a5db8239fbdb7b0991fd5c	0513e12cc6902957afc24f6083e403f5	APPROVED	2022-06-12T13:01:38.248
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	S	T	I	O	N	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891213/000205238d--62a5e3b34743eb309242fd95	166e5352-b17d-4cf3-90a1-58d726927f63	000205238d--62a5e3b34743eb309242fd95	000205238d--62a5db8239fbdb7b0991fd5c	3228224e3e02d00f31a5f3f017a1671b	APPROVED	2022-06-12T13:01:39.331
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Effort{EOF}You will now be presented with 6 rating scales. For each scale, scale from 1 to 20(Type anything to continue).Mental Demand: How much mental and perceptual activity was required? Was the task easy or demanding, simple or complex?(1-20){EOF}Physical Demand: How much physical activity was required? Was the task easy or demanding, slack or strenuous?(1-20){EOF}Temporal Demand: How much time pressure did you feel due to the pace at which the tasks or task elements occurred? Was the pace slow or rapid?(1-20){EOF}Overall Performance: How successful were you in performing the task? How satisfied were you with your performance?(1-20)	S	T	I	O	N								https://toloka.yandex.ru/task/33891213/000205238d--62a5e3b42474112b285fbba7	97ae785b-475a-4776-8054-bb03286aa7de	000205238d--62a5e3b42474112b285fbba7	000205238d--62a5db8239fbdb7b0991fd61	6f00141c51db6afa05821e928e5b8976	APPROVED	2022-06-12T13:01:40.565
																			
https://drive.google.com/uc?export=view&id=1d-rYVZttntEDuBHE9hlrOOtz4i7xDeY2{EOF}https://drive.google.com/uc?export=view&id=1WFiYNT8CUh3hdRakEulV0gDWzyqLQpsK{EOF}https://drive.google.com/uc?export=view&id=14UHL9Q05STCIM0D-rOv929j0X4VkFrti{EOF}https://drive.google.com/uc?export=view&id=1XcD9RlDUDI3vy6HqiRkWIoQPsQmwO7uS{EOF}https://drive.google.com/uc?export=view&id=1mV37tzW9tRmQIobptt7bpsnw2eZeiq4d	0jWoE5981	0K0QM1jNpz	0K12P31Lv2	0kp97gN0j9	0kv6dj1o1n	0jWoE59815	0K0QM1jNPz	0K12P3lLv2	0kp97gN0j9	0kv6dj1olm			https://toloka.yandex.ru/task/33891213/000205238d--62a5e3b44ad5fb122b7e05fb	5a52a6be-5504-4bda-8a55-9b2f3303f063	000205238d--62a5e3b44ad5fb122b7e05fb	000205238d--62a5db8239fbdb7b0991fd5b	dc8950fdbf810b679ef12e33c427c2f2	APPROVED	2022-06-12T13:01:40.332
																			
Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance?{EOF}Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF} Please give your username or toloka id(if you know){EOF}BYEEE ....{EOF} Congratulation, you have finished all the questionnaire,You can click on submit to finish the questionnaire	S	T	I	O	N								https://toloka.yandex.ru/task/33891213/000205238d--62a5e3b6552bd048516df93f	b1f2aaf6-3032-42c9-8d77-2aba39059fd2	000205238d--62a5e3b6552bd048516df93f	000205238d--62a5db8239fbdb7b0991fd62	b06edd7a76d229d59b973d2fbbb4556a	APPROVED	2022-06-12T13:01:42.198
																			
